ts_code,stock_name,holiday,corr_pre7_dummy,corr_pvalue,corr_pre7_dummy_excess,corr_excess_pvalue,avg_pre7_cum_return_pct,avg_post7_cum_return_pct,avg_pre7_excess_cum_return_pct,avg_post7_excess_cum_return_pct,pre7_excess_t_stat,pre7_excess_pvalue_gt0,post7_excess_t_stat,post7_excess_pvalue_gt0,events
601888.SH,中国中免,春节,0.021412921388339244,0.2886007417328077,0.030845480602616753,0.12630164809696445,3.0857899736436187,-0.8897328117594672,3.5533716442016363,-2.599700825158666,1.1929569902707358,0.13169305751117422,-1.1374210518900756,0.857631671134538,10
601888.SH,中国中免,清明,0.01788162307990728,0.3755318757167781,0.008890642635709732,0.6595266839076939,2.6135829727160402,-0.9899302432782078,1.355107734539053,-0.4891328162549531,0.9841404188574989,0.1769351715569552,-0.18403866669154822,0.570718747308902,9
601888.SH,中国中免,端午,0.0052332738669352155,0.795383559569555,0.006078267455903786,0.763262611888134,1.1396881593183084,5.032298561123244,1.0436659593496689,3.8811862872998604,1.2738194944722387,0.11731907368516353,0.9487565731258479,0.18376137675200332,10
601888.SH,中国中免,中秋,0.002392600419305483,0.9056233992815046,-0.0016193071064585399,0.9360451194277021,0.9668368156814657,1.504606604482776,0.32624417826625857,1.3314536171938434,0.1423013491517682,0.44619916936178033,0.7778813963876361,0.23591215607988805,6
601888.SH,中国中免,五一,-0.002255565640795042,0.9110056228375094,0.010114733923490203,0.6162104908231246,0.3824059225746691,-1.354613098455506,1.5020630141812377,-0.9974389581449771,0.9812051578619388,0.17606519220292471,-0.43763097334005724,0.6640160369629575,10
000568.SZ,泸州老窖,国庆,0.06389717174773964,0.001589114865169518,0.06053944416911029,0.0027748350911192404,8.119416122291414,-2.380084233911114,6.5141292568238,-1.8740058823219194,2.012031814403893,0.03754074478451294,-1.3078640639464159,0.8883314020482217,10
000568.SZ,泸州老窖,清明,0.03358310228943269,0.09721645895224702,0.027424141627310883,0.17566836697136273,4.426558841216091,-0.5420320208107133,3.168083603039103,-0.04123459378745843,1.7577476800362217,0.05842342108273228,-0.022384847622006966,0.5086553854700603,9
000568.SZ,泸州老窖,五一,0.030510840424029212,0.13188684731337266,0.049397740464110655,0.01467475109950539,3.972881911260894,-0.1271332137155231,5.088891457427828,-0.1132772041379107,2.424039863959097,0.020793570948205,-0.06327300341175637,0.5244492569873342,9
000568.SZ,泸州老窖,春节,0.010034542074290404,0.6202978243026632,0.018718950159596175,0.3553535139229089,1.864450423845043,0.801634229847733,2.3320320944030604,-0.9083337835514659,1.0952619879978582,0.15092235719241845,-0.3445568819358375,0.6308289800571107,10
000568.SZ,泸州老窖,端午,-0.016329331961556656,0.4200987545715094,-0.019154628135792343,0.3442655202675651,-0.9318293025274027,1.2834607697138911,-1.0278515024960422,0.13234849589050754,-0.7480688877797937,0.7632439668519018,0.06016760861984801,0.47666850798344096,10
